X,y
3.8102116826271306,8.644381892521224
8.642750333470685,18.036207692410898
4.714961772155833,9.083605630592412
2.3332763502791396,4.222126333006574
6.364601550597612,13.918901320949836
3.483632495214317,8.001735864309913
9.488663199056019,19.632441127566853
9.891052198701248,20.66514226041411
9.093309478927956,19.13744732782857
1.4645711746591172,4.254311238460279
0.3826049031708878,2.024142031163081
5.256427874593327,10.861715451471404
9.266855674280452,20.34331182540554
1.478393031138382,4.574344293825324
8.151278839102478,17.607190197388498
4.847556474486786,10.652636585781254
5.506388636740123,10.501735626398538
8.136098672157317,17.8070829964789
0.8240315187158187,3.0967744286383914
4.860264600036438,11.315833401695873
8.11231887038899,17.19628427339063
4.014375915536123,8.780073592767131
4.009457173802006,9.067231175279929
0.5666269535200708,2.720399572182453
4.083498786152616,10.098002683234949
3.959761357318948,8.927527787934462
9.233867851858758,18.54511535305698
8.85257518410616,18.14072943156633
2.617739455884305,6.689533853823633
5.290916837215704,11.5292738867286
1.284530219506348,3.074064367021944
4.739519788813532,10.087103795223161
1.0648763329617206,2.859566220741763
6.982171481294116,14.464561922124366
4.861416926163198,10.700920945256923
2.7530284655499706,6.6217062384928935
8.614249888372505,18.178092121033437
7.870415480880686,16.926912289351982
8.558936541536646,17.946542308500675
3.1586619448220743,6.762353930972673
7.427842942715673,16.007658768072083
7.160147676253491,15.559207285368547
5.693137015998781,12.361976573508649
3.419136037717511,8.049798204711578
7.737713333317315,15.743852454874702
0.13769178563927675,2.3416144018907934
3.311156719012546,7.108942585719872
9.194950484102742,19.835782853915017
0.7788964102820117,1.7301008538105298
7.767342550334575,16.643617686425603
8.29959882368739,18.330071351515073
3.7392971885291013,8.18455099057228
8.295939236776327,17.930367317863592
8.021539376125283,17.136898746995424
7.239482497709635,15.403622085268688
8.503101654549825,18.063091759142843
1.940165407257276,4.349941542291122
9.95449808262449,20.804983933885158
2.799981517130574,7.346337657193072
7.01887684353045,15.76606510704762
0.830548176969933,2.446770037148819
1.7483541833170357,4.396167068757623
2.644425229345384,6.417100935655139
4.001820253212749,9.553859143306065
4.513586643936668,9.821112639184085
3.1920266328992772,7.773257062999534
1.9766857951523142,5.1794180757724595
5.526965460136277,11.67346264325534
9.69909584742717,19.63734094394879
9.650225814690707,21.058684009483624
0.6735735244727192,2.796913816409741
6.228758290202015,13.30732270721207
5.065268274893926,11.570789377268218
6.782701085195776,14.06703535247389
9.98054153842644,20.936471381571856
7.084929582641469,15.482006302372561
2.400632320873367,5.294999298013001
5.6614316050711135,12.647555155728128
6.944086604785568,14.735914022196447
5.5342207599880675,12.034403292564045
9.287178518228332,19.460944876779216
2.9016131436902928,6.890173677880619
5.295249963463668,11.64421798019364
2.0154412160389867,4.628576758311521
2.337715698466453,5.423870423409726
0.7349081092178911,2.73587358207611
5.843173768528213,11.917913364246798
5.811010547159169,12.842376798330598
8.530234403193994,17.3702719609129
9.77823949695307,20.9892275855187
4.491898524541229,10.183350137058996
1.220066597105488,3.5969833730568026
5.123373470726551,11.870855075941204
0.4611718945189036,1.7357304339131243
1.551546547424948,4.865023252265299
4.624165021446109,10.23360159949552
0.6645770982791133,2.563293490154326
3.4677554849633463,7.552438473059798
5.100773402911221,10.58141288036202
3.3700878701137107,8.042073885555993
